"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002819","GO:0002819","regulation of adaptive immune response","24/462","205/18614",3.15238007739415e-10,1.75332377637922e-08,1.19142585381213e-08,"3553/6556/64332/64581/114548/7128/196/604/1604/5788/301/64092/10673/1378/7133/3105/55122/920/8767/3572/4179/2209/7124/3659",24
"GO:0032623","GO:0032623","interleukin-2 production","14/462","63/18614",3.4080832457799e-10,1.8514610377074e-08,1.25811249317897e-08,"3553/64581/7128/9308/5142/7538/5788/301/1378/7805/920/8767/5621/4860",14
"GO:0032663","GO:0032663","regulation of interleukin-2 production","14/462","63/18614",3.4080832457799e-10,1.8514610377074e-08,1.25811249317897e-08,"3553/64581/7128/9308/5142/7538/5788/301/1378/7805/920/8767/5621/4860",14
"GO:0042060","GO:0042060","wound healing","36/462","439/18614",3.64656600656592e-10,1.9582478600777e-08,1.33067671818546e-08,"6279/7057/2069/6556/5329/948/64581/7128/5341/5265/3091/1026/7099/960/221037/301/79026/6868/120425/308/2207/240/4067/7422/5359/5339/8837/953/1839/84034/5873/3572/4853/5912/7124/3043",36
"GO:0050863","GO:0050863","regulation of T cell activation","33/462","377/18614",3.83340336481801e-10,2.03518869550338e-08,1.3829598741975e-08,"3553/64332/114548/10875/1051/604/3958/1604/9308/2309/5788/301/10673/1378/7805/10326/10288/7133/4067/57162/3105/1499/64115/6604/140885/920/8767/2534/5621/3572/4179/4860/3659",33
"GO:1990266","GO:1990266","neutrophil migration","19/462","128/18614",3.98889877872955e-10,2.09394776339601e-08,1.42288808002937e-08,"6283/6280/6279/3576/3553/6349/6348/2920/1441/728/54210/3958/683/5142/120425/2207/3689/158747/6351",19
"GO:0030099","GO:0030099","myeloid cell differentiation","35/462","421/18614",4.47878407691755e-10,2.32498657859542e-08,1.57988453520273e-08,"6348/4792/9935/1441/677/10221/1051/7097/1230/604/11025/3091/2124/7099/2309/7538/7305/29887/126014/4067/1499/7422/8837/25946/9770/54790/920/3398/7071/2353/4853/6772/7124/9636/3725",35
"GO:0031348","GO:0031348","negative regulation of defense response","28/462","284/18614",5.88662381350833e-10,3.00584081162883e-08,2.04254143111765e-08,"8870/114548/7128/10875/9314/11213/7538/5788/2896/9958/3949/2268/1378/409/240/7133/4067/3105/3055/313/54625/140885/2534/27342/5272/10475/9021/9636",28
"GO:0032612","GO:0032612","interleukin-1 production","19/462","131/18614",5.98337319095637e-10,3.00584081162883e-08,2.04254143111765e-08,"6348/4332/948/64581/114548/7128/7099/7305/301/1903/4671/114769/409/353514/140885/8767/834/7124/1958",19
"GO:0032652","GO:0032652","regulation of interleukin-1 production","19/462","131/18614",5.98337319095637e-10,3.00584081162883e-08,2.04254143111765e-08,"6348/4332/948/64581/114548/7128/7099/7305/301/1903/4671/114769/409/353514/140885/8767/834/7124/1958",19
"GO:0071496","GO:0071496","cellular response to external stimulus","30/462","327/18614",8.08728471046984e-10,4.01955257099097e-08,2.73138305563013e-08,"3553/120892/978/1026/7099/2309/490/23710/5788/968/10746/7378/4067/432/5743/80315/5339/6256/4214/51422/81631/8408/7071/2752/834/2353/123/3659/3309/5610",30
"GO:1901216","GO:1901216","positive regulation of neuron death","16/462","92/18614",8.94867916149996e-10,4.40086621500293e-08,2.99049488654669e-08,"6348/7099/2309/2896/7305/4170/3684/8301/3689/1499/10018/2534/5621/2353/7124/1958",16
"GO:0062197","GO:0062197","cellular response to chemical stress","31/462","349/18614",9.28115395171394e-10,4.51682825650078e-08,3.06929389455803e-08,"6648/653361/120892/1545/948/114548/677/7128/10105/3091/7099/23135/2309/50640/4170/301/9958/240/706/5743/1499/5339/140885/2534/10367/834/2353/7124/1654/388/3725",31
"GO:2000116","GO:2000116","regulation of cysteine-type endopeptidase activity","25/462","234/18614",9.42532751824776e-10,4.53970414074779e-08,3.08483861042162e-08,"6280/6279/7057/5329/64581/114548/1509/9314/831/960/4671/1512/7805/114769/409/5743/7422/10018/8767/2534/834/5272/2537/7124/1654",25
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","25/462","235/18614",1.03084732913819e-09,4.91440685891184e-08,3.33945815755185e-08,"7057/3576/6349/6348/4792/120892/1545/677/7128/2309/7538/427/10673/4671/6868/7805/114769/7133/834/2353/10010/2634/6772/7124/6351",25
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","23/462","202/18614",1.28645613103691e-09,6.07103337798431e-08,4.12541381308595e-08,"4332/7128/10875/1051/604/3958/5788/2896/7305/301/64092/3949/2268/1378/7805/10288/4067/57162/64115/3398/5621/27342/3659",23
"GO:0042113","GO:0042113","B cell activation","27/462","276/18614",1.42611990823249e-09,6.6628322112622e-08,4.52755541392547e-08,"4332/64332/677/7128/196/604/683/1026/7099/8660/1316/5788/7305/64092/10673/6868/1378/7805/9473/4067/57162/150372/55122/3398/8935/602/4853",27
"GO:0046209","GO:0046209","nitric oxide metabolic process","15/462","83/18614",1.72943331811393e-09,7.99991332893888e-08,5.4361343277036e-08,"3553/6648/1545/948/64581/7097/9314/7099/706/5743/5025/140885/5806/7124/3043",15
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","32/462","381/18614",1.99318947464581e-09,9.12958943680902e-08,6.20377652789654e-08,"6280/6279/7057/3553/6648/8870/1520/50486/120892/5329/7128/3958/10105/3091/960/5788/4170/9958/1512/409/2907/5743/1499/10018/3383/8837/25946/10625/2537/85450/7124/1654",32
"GO:2001057","GO:2001057","reactive nitrogen species metabolic process","15/462","84/18614",2.05811563942879e-09,9.33545268680711e-08,6.343665578454e-08,"3553/6648/1545/948/64581/7097/9314/7099/706/5743/5025/140885/5806/7124/3043",15
"GO:0042326","GO:0042326","negative regulation of phosphorylation","32/462","383/18614",2.26752244792348e-09,1.0186408535287e-07,6.92191063050326e-08,"3553/8870/1848/120892/7128/10221/5997/1026/11213/8660/1843/4035/5788/84919/64092/203228/409/4067/5339/54625/140885/9770/51422/6546/90007/5621/27342/9043/9021/3192/4616/3725",32
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","24/462","227/18614",2.53185111286631e-09,1.1265531808868e-07,7.65520095880178e-08,"6348/9935/677/10221/1051/7097/1230/11025/2124/7099/7305/29887/126014/4067/1499/7422/9770/920/3398/7071/2353/4853/7124/3725",24
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","25/462","246/18614",2.67321284388719e-09,1.17319291051759e-07,7.97212918646593e-08,"3553/64581/114548/196/604/1604/6813/7099/5788/7305/3684/2268/1378/5724/409/3689/7133/4067/3105/3383/27342/5272/4179/2209/7124",25
"GO:0050766","GO:0050766","positive regulation of phagocytosis","14/462","73/18614",2.68689300996108e-09,1.17319291051759e-07,7.97212918646593e-08,"3553/2219/6556/948/64581/5788/11031/2207/10326/140885/5806/5873/2209/7124",14
"GO:0045428","GO:0045428","regulation of nitric oxide biosynthetic process","13/462","62/18614",3.14927247534316e-09,1.36235194488919e-07,9.25751051231478e-08,"3553/6648/948/64581/9314/7099/706/5743/5025/140885/5806/7124/3043",13
"GO:0042098","GO:0042098","T cell proliferation","23/462","213/18614",3.63024269921726e-09,1.55600861382964e-07,1.05734543513658e-07,"3553/6556/1051/604/3958/1604/5788/301/10673/1378/10288/7133/57162/3105/1499/64115/8767/2534/5621/3572/4179/4860/3659",23
"GO:0032731","GO:0032731","positive regulation of interleukin-1 beta production","13/462","63/18614",3.87947315454211e-09,1.64771805254734e-07,1.11966421378938e-07,"6348/4332/948/64581/114548/7099/7305/4671/353514/8767/834/7124/1958",13
"GO:0045429","GO:0045429","positive regulation of nitric oxide biosynthetic process","11/462","42/18614",4.18282103072148e-09,1.76055314013791e-07,1.19633838109587e-07,"3553/6648/948/64581/9314/7099/5743/5025/5806/7124/3043",11
"GO:2001234","GO:2001234","negative regulation of apoptotic signaling pathway","24/462","233/18614",4.26841775274468e-09,1.78053997685921e-07,1.20991991938703e-07,"7057/3553/6648/8870/120892/5329/7128/3958/10105/3091/960/4170/409/2907/5743/1499/3383/8837/25946/10625/2537/85450/7124/1654",24
"GO:0002460","GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","28/462","311/18614",4.56145112492634e-09,1.88593802262441e-07,1.28154043714745e-07,"3553/6556/64332/64581/114548/7128/196/604/1604/7099/5788/301/10673/6868/1378/1512/4791/2207/7133/23765/3105/920/5873/8767/4179/602/2209/7124",28
"GO:0006809","GO:0006809","nitric oxide biosynthetic process","14/462","77/18614",5.57551120615598e-09,2.27205126003359e-07,1.54391370770127e-07,"3553/6648/1545/948/64581/9314/7099/706/5743/5025/140885/5806/7124/3043",14
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","25/462","255/18614",5.59259192859295e-09,2.27205126003359e-07,1.54391370770127e-07,"2069/653361/948/683/960/5788/64092/6868/409/3689/4067/7422/353514/54625/1839/920/8767/2534/5621/3572/2209/5912/7124/5008/9021",25
"GO:0080164","GO:0080164","regulation of nitric oxide metabolic process","13/462","65/18614",5.81673207653161e-09,2.34273898806515e-07,1.59194772620865e-07,"3553/6648/948/64581/9314/7099/706/5743/5025/140885/5806/7124/3043",13
"GO:0042129","GO:0042129","regulation of T cell proliferation","21/462","183/18614",5.88174369023764e-09,2.34867577100771e-07,1.59598191360834e-07,"3553/1051/604/3958/1604/5788/301/10673/1378/10288/7133/57162/3105/1499/64115/8767/5621/3572/4179/4860/3659",21
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","16/462","105/18614",6.61047257409494e-09,2.61729897170945e-07,1.77851786650048e-07,"7057/6348/929/120892/1536/948/64581/7097/7099/5788/7305/5724/3459/23643/353514/8767",16
"GO:0010952","GO:0010952","positive regulation of peptidase activity","21/462","185/18614",7.15470533505056e-09,2.78997721350369e-07,1.89585690247096e-07,"6280/6279/1520/64581/114548/1509/2896/1378/1512/7805/8301/4067/64115/10018/55122/8767/2534/834/10010/7124/1654",21
"GO:1904407","GO:1904407","positive regulation of nitric oxide metabolic process","11/462","44/18614",7.16603736345125e-09,2.78997721350369e-07,1.89585690247096e-07,"3553/6648/948/64581/9314/7099/5743/5025/5806/7124/3043",11
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","34/462","446/18614",7.38207735963293e-09,2.85033598547149e-07,1.93687214585932e-07,"7057/8870/5329/114548/7128/10221/10875/9314/11213/1843/7538/5788/2896/9958/3949/2268/1378/114769/409/240/7133/4067/3105/3055/313/54625/140885/2534/27342/5272/7124/10475/9021/9636",34
"GO:0043281","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","22/462","204/18614",8.15425536167229e-09,3.12267877456827e-07,2.12193564890454e-07,"6280/6279/7057/5329/64581/114548/1509/9314/960/4671/1512/7805/114769/409/5743/7422/10018/834/5272/2537/7124/1654",22
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","27/462","301/18614",9.35432019927352e-09,3.55312064804926e-07,2.41443129833196e-07,"6280/6279/6648/8870/597/120892/1545/5329/1051/10105/3091/1026/960/23645/4170/9958/7133/1655/2907/5743/10018/25946/10625/2537/602/7124/1654",27
"GO:0045670","GO:0045670","regulation of osteoclast differentiation","13/462","68/18614",1.03839025770781e-08,3.89226718444475e-07,2.64488956116739e-07,"6348/9935/1051/1230/11025/7099/7305/1499/9770/7071/2353/4853/7124",13
"GO:0050866","GO:0050866","negative regulation of cell activation","23/462","225/18614",1.04138141707105e-08,3.89226718444475e-07,2.64488956116739e-07,"4332/7128/10875/1051/604/3958/5788/2896/7305/301/64092/3949/2268/1378/7805/10288/4067/57162/64115/3398/5621/27342/3659",23
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","30/462","366/18614",1.13017166468881e-08,4.190604775735e-07,2.84761716015158e-07,"6283/7057/3553/2069/653361/120892/6556/2180/1026/7099/5788/6868/9802/8826/7422/353514/1839/9770/920/51422/11214/5621/3937/2209/219771/5606/7124/28984/1654/1958",30
"GO:1903557","GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","16/462","109/18614",1.15001266204868e-08,4.23059776148931e-07,2.87479335991613e-07,"7057/6348/929/120892/1536/948/64581/7097/7099/5788/7305/5724/3459/23643/353514/8767",16
"GO:0002699","GO:0002699","positive regulation of immune effector process","25/462","267/18614",1.41903826187006e-08,5.17948965582571e-07,3.51958832055928e-07,"3553/2219/64332/948/64581/114548/1604/6813/7099/5788/7305/301/3684/2268/1378/5724/7805/3689/4067/3105/8767/27342/4179/2209/7124",25
"GO:2000379","GO:2000379","positive regulation of reactive oxygen species metabolic process","13/462","70/18614",1.50189654666787e-08,5.43942687289326e-07,3.69622193778075e-07,"7057/6648/1545/948/64581/1026/7099/7305/3684/3689/706/5873/2885",13
"GO:0045785","GO:0045785","positive regulation of cell adhesion","35/462","482/18614",1.52741896637224e-08,5.48930877760853e-07,3.73011789682483e-07,"3553/64332/5329/948/114548/604/1604/9308/960/2309/5788/301/10673/1378/5724/10326/10288/240/3689/4067/3105/64115/7422/6604/140885/920/84034/9448/8767/2534/3572/4179/463/4860/7124",35
"GO:0050870","GO:0050870","positive regulation of T cell activation","24/462","249/18614",1.58019785506525e-08,5.63563693043118e-07,3.82955141090943e-07,"3553/64332/114548/604/1604/9308/2309/5788/301/10673/1378/10326/10288/4067/3105/64115/6604/140885/920/8767/2534/3572/4179/4860",24
"GO:0036230","GO:0036230","granulocyte activation","11/462","48/18614",1.93044535864081e-08,6.7943498840026e-07,4.61692484907891e-07,"3576/6348/6813/2896/7305/301/3684/5724/2207/3689/7124",11
"GO:0032635","GO:0032635","interleukin-6 production","20/462","178/18614",1.94872192734664e-08,6.7943498840026e-07,4.61692484907891e-07,"3553/2069/948/64581/7128/1051/7097/11213/7099/7305/5724/409/10288/23765/353514/140885/55122/8767/27342/7124",20
"GO:0032675","GO:0032675","regulation of interleukin-6 production","20/462","178/18614",1.94872192734664e-08,6.7943498840026e-07,4.61692484907891e-07,"3553/2069/948/64581/7128/1051/7097/11213/7099/7305/5724/409/10288/23765/353514/140885/55122/8767/27342/7124",20
"GO:0051090","GO:0051090","regulation of DNA-binding transcription factor activity","34/462","465/18614",2.08352292222975e-08,7.21053266122769e-07,4.89973109820266e-07,"6283/6280/6279/3553/4792/120892/1545/948/6446/64581/114548/7128/10221/7097/9314/11213/7099/114769/409/57162/3055/1499/28232/7422/150372/8837/8767/3398/5621/602/7124/10475/28984/5610",34
"GO:0032602","GO:0032602","chemokine production","15/462","99/18614",2.12872771382594e-08,7.31280579337851e-07,4.96922816168655e-07,"3553/64581/54210/7097/9314/3091/7099/6868/23765/140885/8767/7124/1654/5610/1958",15
"GO:0007249","GO:0007249","I-kappaB kinase/NF-kappaB signaling","26/462","293/18614",2.20499570117299e-08,7.51951818677389e-07,5.1096942256917e-07,"6283/3553/4792/948/64581/7128/7097/7099/114769/4791/57162/1499/8837/140885/920/64343/8767/11214/2534/834/602/10010/4215/6772/7124/10475",26
"GO:0030098","GO:0030098","lymphocyte differentiation","32/462","422/18614",2.34530304901385e-08,7.940040467386e-07,5.39544927217831e-07,"3553/9935/64332/114548/677/10875/26253/604/9308/1316/2309/5788/301/10673/6868/1378/4783/2207/10288/1499/64115/6604/150372/920/8767/3398/4179/602/4853/4860/3659/1958",32
"GO:0050731","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","20/462","181/18614",2.59078736029279e-08,8.70802773186182e-07,5.91731516746919e-07,"2069/653361/948/960/5788/6868/409/4067/7422/353514/54625/1839/920/8767/2534/5621/3572/2209/7124/5008",20
"GO:0071346","GO:0071346","cellular response to type II interferon","16/462","116/18614",2.85685433362501e-08,9.53373103335432e-07,6.47840050391957e-07,"6349/6348/7097/6813/7099/3460/3459/3055/54625/140885/834/2634/6772/7124/3659/6351",16
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production","13/462","74/18614",3.02569599497928e-08,1.00255685734349e-06,6.81261599168161e-07,"6348/4332/948/64581/114548/7099/7305/4671/353514/8767/834/7124/1958",13
"GO:0030316","GO:0030316","osteoclast differentiation","15/462","102/18614",3.22138863922144e-08,1.05988223397483e-06,7.20215577160256e-07,"6348/9935/1051/1230/11025/7099/7305/29887/126014/1499/9770/7071/2353/4853/7124",15
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","28/462","341/18614",3.38534007127424e-08,1.1060355813282e-06,7.51577891421649e-07,"3553/1848/120892/7128/10221/5997/1026/11213/1843/4035/5788/84919/64092/203228/409/4067/5339/54625/140885/9770/51422/6546/5621/27342/9043/9021/4616/3725",28
"GO:0030217","GO:0030217","T cell differentiation","26/462","300/18614",3.56672039074889e-08,1.1572026156652e-06,7.86347127083236e-07,"3553/9935/64332/114548/677/10875/26253/604/9308/2309/5788/301/6868/1378/2207/10288/1499/64115/6604/920/8767/4179/602/4860/3659/1958",26
"GO:0033674","GO:0033674","positive regulation of kinase activity","32/462","430/18614",3.64415686571691e-08,1.16271361227109e-06,7.90091982383203e-07,"6283/7057/3553/2069/653361/120892/6556/2180/1026/7099/5788/2268/6868/9802/8826/4067/7422/353514/1839/9770/920/51422/11214/5621/3937/2209/219771/5606/7124/28984/1654/1958",32
"GO:0032609","GO:0032609","type II interferon production","16/462","118/18614",3.65836688792488e-08,1.16271361227109e-06,7.90091982383203e-07,"3553/929/6556/64581/7099/5142/1378/7805/3105/64115/140885/8767/5621/602/7124/9636",16
"GO:0032649","GO:0032649","regulation of type II interferon production","16/462","118/18614",3.65836688792488e-08,1.16271361227109e-06,7.90091982383203e-07,"3553/929/6556/64581/7099/5142/1378/7805/3105/64115/140885/8767/5621/602/7124/9636",16
"GO:0045639","GO:0045639","positive regulation of myeloid cell differentiation","15/462","103/18614",3.68591208745235e-08,1.16355278868766e-06,7.90662223026764e-07,"677/10221/1230/3091/2124/2309/7305/920/3398/7071/2353/4853/6772/7124/9636",15
"GO:0045862","GO:0045862","positive regulation of proteolysis","29/462","365/18614",3.9524204782747e-08,1.23717388329928e-06,8.40689534974458e-07,"6280/6279/3553/1520/120892/64581/114548/10221/1509/1263/2896/1378/1512/7805/8301/7133/4067/64115/10018/255488/23287/55122/8767/2534/834/10010/127544/7124/1654",29
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation","19/462","168/18614",3.9720908068256e-08,1.23717388329928e-06,8.40689534974458e-07,"4332/7128/10875/1051/604/3958/7305/301/64092/2268/1378/7805/10288/4067/57162/64115/3398/5621/3659",19
